fecha,hora,precio_predicho,precio_real,error_absoluto
2025-09-18,20,120.1599,113.4545,6.7054
2025-09-18,21,108.9922,74.1566,34.8356
2025-09-18,22,95.3738,60.4585,34.9153
2025-09-18,23,89.2453,63.0312,26.2141
2025-09-19,0,76.9996,40.8765,36.1231
2025-09-19,1,73.7703,40.8765,32.8938
2025-09-19,2,72.5264,40.8765,31.6499
2025-09-19,3,72.7771,12.8699,59.9072
2025-09-19,4,74.3833,40.8765,33.5068
2025-09-19,5,80.8299,40.8765,39.9534
2025-09-19,6,90.8408,41.9162,48.9246
2025-09-19,7,98.7802,41.9162,56.864
2025-09-19,8,106.8642,41.9162,64.948
2025-09-19,9,111.8251,41.9162,69.9089
2025-09-19,10,115.13,41.9162,73.2138
2025-09-19,11,116.5804,41.9162,74.6642
2025-09-19,12,118.9046,41.9162,76.9884
2025-09-19,13,117.7445,41.9162,75.8283
2025-09-19,14,119.6674,41.9162,77.7512
2025-09-19,15,121.0366,72.3343,48.7023
2025-09-19,16,120.8679,75.1227,45.7452
2025-09-19,17,118.6098,75.1227,43.4871
2025-09-19,18,122.0185,146.5217,24.5032
2025-09-19,19,122.3373,146.5217,24.1844
2025-09-19,20,115.0631,113.6442,1.4189
2025-09-19,21,108.2625,113.6442,5.3817
2025-09-19,22,93.02,56.6374,36.3826
2025-09-19,23,86.7154,60.0872,26.6282
2025-09-20,0,84.6358,41.3458,43.29
2025-09-20,1,78.8234,41.3458,37.4776
2025-09-20,2,77.1012,37.0395,40.0617
2025-09-20,3,74.4726,41.3458,33.1268
2025-09-20,4,70.9564,41.3458,29.6106
2025-09-20,5,73.5098,41.3458,32.164
2025-09-20,6,77.7229,41.5931,36.1298
2025-09-20,7,86.2231,41.5931,44.63
2025-09-20,8,95.2739,41.5931,53.6808
2025-09-20,9,105.5316,41.5931,63.9385
2025-09-20,10,109.0302,56.7761,52.2541
2025-09-20,11,110.352,56.7761,53.5759
2025-09-20,12,107.6368,56.7761,50.8607
2025-09-20,13,104.244,56.7761,47.4679
2025-09-20,14,104.1113,56.7761,47.3352
2025-09-20,15,104.5337,56.7761,47.7576
2025-09-20,16,104.7475,66.2028,38.5447
2025-09-20,17,103.5127,66.2028,37.3099
2025-09-20,18,107.1238,73.5969,33.5269
2025-09-20,19,105.228,73.5969,31.6311
2025-09-20,20,100.7145,66.2794,34.4351
2025-09-20,21,95.1569,66.2794,28.8775
2025-09-20,22,82.9467,56.7877,26.159
2025-09-20,23,74.3978,56.7877,17.6101
2025-09-21,0,74.2147,56.4074,17.8073
2025-09-21,1,71.9925,56.4074,15.5851
2025-09-21,2,67.6101,56.4074,11.2027
2025-09-21,3,63.9512,56.4074,7.5438
2025-09-21,4,62.9557,56.4074,6.5483
2025-09-21,5,61.5849,56.4074,5.1775
2025-09-21,6,62.9986,56.4457,6.5529
2025-09-21,7,66.2006,4.8757,61.3249
2025-09-21,8,74.3218,4.8757,69.4461
2025-09-21,9,78.9452,13.5997,65.3455
2025-09-21,10,79.385,59.8839,19.5011
2025-09-21,11,78.4269,59.8839,18.543
2025-09-21,12,80.1498,56.4457,23.7041
2025-09-21,13,78.7633,56.4457,22.3176
2025-09-21,14,79.4396,59.8839,19.5557
2025-09-21,15,79.7865,4.8757,74.9108
2025-09-21,16,81.4846,4.8757,76.6089
2025-09-21,17,82.1707,71.6977,10.473
2025-09-21,18,92.0595,71.9039,20.1556
2025-09-21,19,95.0594,71.9039,23.1555
2025-09-21,20,93.4342,71.9039,21.5303
2025-09-21,21,86.6633,71.9039,14.7594
2025-09-21,22,73.045,71.6792,1.3658
2025-09-21,23,67.6918,59.8431,7.8487
2025-09-22,0,61.7051,59.8602,1.8449
2025-09-22,1,57.9676,59.8602,1.8926
2025-09-22,2,56.6799,59.8602,3.1803
2025-09-22,3,55.2514,59.8602,4.6088
2025-09-22,4,61.0272,59.8602,1.167
2025-09-22,5,70.1393,71.6809,1.5416
2025-09-22,6,83.8391,72.177,11.6621
2025-09-22,7,92.5546,66.4815,26.0731
2025-09-22,8,97.3839,66.4815,30.9024
2025-09-22,9,102.4478,66.4815,35.9663
2025-09-22,10,109.6784,66.4815,43.1969
2025-09-22,11,115.6048,66.4815,49.1233
2025-09-22,12,119.1867,66.4815,52.7052
2025-09-22,13,118.5219,120.0398,1.5179
2025-09-22,14,120.3906,120.0398,0.3508
2025-09-22,15,121.9205,143.5992,21.6787
2025-09-22,16,126.0453,143.5992,17.5539
2025-09-22,17,124.1236,146.6526,22.529
2025-09-22,18,125.1235,164.2115,39.088
2025-09-22,19,125.7225,164.2115,38.489
2025-09-22,20,118.1345,164.2115,46.077
2025-09-22,21,106.9287,73.6339,33.2948
2025-09-22,22,92.7492,56.4234,36.3258
2025-09-22,23,81.6815,59.8602,21.8213
2025-09-23,0,75.4346,59.9134,15.5212
2025-09-23,1,70.9202,56.4736,14.4466
2025-09-23,2,68.3578,56.4736,11.8842
2025-09-23,3,66.8933,59.9134,6.9799
2025-09-23,4,69.6328,59.9134,9.7194
2025-09-23,5,79.0364,66.054,12.9824
2025-09-23,6,91.7009,66.649,25.0519
2025-09-23,7,98.8731,66.649,32.2241
2025-09-23,8,103.1758,66.649,36.5268
2025-09-23,9,105.6727,66.649,39.0237
2025-09-23,10,110.4849,56.9945,53.4904
2025-09-23,11,114.2178,56.9945,57.2233
2025-09-23,12,116.1716,56.9945,59.1771
2025-09-23,13,113.9922,74.1004,39.8918
2025-09-23,14,118.8783,144.4592,25.5809
2025-09-23,15,122.6592,144.4592,21.8
2025-09-23,16,123.6273,121.3128,2.3145
2025-09-23,17,122.8873,74.1004,48.7869
2025-09-23,18,123.9658,66.3697,57.5961
2025-09-23,19,122.4023,66.3697,56.0326
2025-09-23,20,117.1208,66.3697,50.7511
2025-09-23,21,106.9496,56.8132,50.1364
2025-09-23,22,90.6569,59.9134,30.7435
2025-09-23,23,79.1436,62.4629,16.6807
2025-09-24,0,72.2505,12.8229,59.4276
2025-09-24,1,68.3328,12.8229,55.5099
2025-09-24,2,67.9161,12.8229,55.0932
2025-09-24,3,66.1944,12.8229,53.3715
2025-09-24,4,70.5424,12.8229,57.7195
2025-09-24,5,79.0153,12.8229,66.1924
2025-09-24,6,90.4698,12.8222,77.6476
2025-09-24,7,98.6267,63.0858,35.5409
2025-09-24,8,102.3969,72.3837,30.0132
2025-09-24,9,106.7289,72.3837,34.3452
2025-09-24,10,108.8461,74.1217,34.7244
2025-09-24,11,114.9334,113.9741,0.9593
2025-09-24,12,117.267,143.1958,25.9288
2025-09-24,13,118.128,148.6606,30.5326
2025-09-24,14,116.9399,113.9741,2.9658
2025-09-24,15,119.6933,113.9741,5.7192
2025-09-24,16,119.7938,113.9741,5.8197
2025-09-24,17,120.1743,143.1958,23.0215
2025-09-24,18,124.3947,164.8579,40.4632
2025-09-24,19,126.2304,164.8579,38.6275
2025-09-24,20,119.8466,164.8579,45.0113
2025-09-24,21,110.9236,116.0264,5.1028
2025-09-24,22,96.2248,112.1038,15.879
2025-09-24,23,82.9589,66.0985,16.8604
2025-09-25,0,74.8593,66.0685,8.7908
2025-09-25,1,71.9316,56.5001,15.4315
2025-09-25,2,70.7854,59.9415,10.8439
2025-09-25,3,69.6762,40.9894,28.6868
2025-09-25,4,70.8286,40.9894,29.8392
2025-09-25,5,77.3338,40.9894,36.3444
2025-09-25,6,91.5723,60.5303,31.042
2025-09-25,7,101.3103,60.5303,40.78
2025-09-25,8,108.3053,60.5303,47.775
2025-09-25,9,113.4193,57.055,56.3643
2025-09-25,10,114.5754,57.055,57.5204
2025-09-25,11,118.7833,57.055,61.7283
2025-09-25,12,119.1561,57.055,62.1011
2025-09-25,13,118.8039,72.4208,46.3831
2025-09-25,14,119.1915,83.4414,35.7501
2025-09-25,15,121.6637,75.3087,46.355
2025-09-25,16,125.2936,75.3087,49.9849
2025-09-25,17,125.495,166.1082,40.6132
2025-09-25,18,130.7811,165.2529,34.4718
2025-09-25,19,127.9999,165.2529,37.253
2025-09-25,20,120.1599,165.2529,45.093
2025-09-25,21,108.9922,165.2529,56.2607
2025-09-25,22,95.3738,115.2918,19.918
2025-09-25,23,89.2453,74.4492,14.7961
2025-09-26,0,76.9996,73.5543,3.4453
2025-09-26,1,73.7703,73.5543,0.216
2025-09-26,2,72.5264,73.5543,1.0279
2025-09-26,3,72.7771,66.1649,6.6122
2025-09-26,4,74.3833,66.1649,8.2184
2025-09-26,5,80.8299,71.8333,8.9966
2025-09-26,6,90.8408,66.7337,24.1071
2025-09-26,7,98.7802,74.1917,24.5885
2025-09-26,8,106.8642,116.6729,9.8087
2025-09-26,9,111.8251,116.6729,4.8478
2025-09-26,10,115.13,116.6729,1.5429
2025-09-26,11,116.5804,116.6729,0.0925
2025-09-26,12,118.9046,116.6729,2.2317
2025-09-26,13,117.7445,142.9126,25.1681
2025-09-26,14,119.6674,142.9126,23.2452
2025-09-26,15,121.0366,148.796,27.7594
2025-09-26,16,120.8679,148.796,27.9281
2025-09-26,17,118.6098,149.0529,30.4431
2025-09-26,18,122.0185,165.2311,43.2126
2025-09-26,19,122.3373,165.2311,42.8938
2025-09-26,20,115.0631,165.2311,50.168
2025-09-26,21,108.2625,165.2311,56.9686
2025-09-26,22,93.02,73.5543,19.4657
2025-09-26,23,86.7154,73.5543,13.1611
2025-09-27,0,84.6358,73.5286,11.1072
2025-09-27,1,78.8234,73.5286,5.2948
2025-09-27,2,77.1012,56.5714,20.5298
2025-09-27,3,74.4726,56.5714,17.9012
2025-09-27,4,70.9564,56.5714,14.385
2025-09-27,5,73.5098,56.5714,16.9384
2025-09-27,6,77.7229,56.933,20.7899
2025-09-27,7,86.2231,56.933,29.2901
2025-09-27,8,95.2739,66.524,28.7499
2025-09-27,9,105.5316,75.2826,30.249
2025-09-27,10,109.0302,113.7796,4.7494
2025-09-27,11,110.352,115.9953,5.6433
2025-09-27,12,107.6368,115.9953,8.3585
2025-09-27,13,104.244,113.542,9.298
2025-09-27,14,104.1113,66.524,37.5873
2025-09-27,15,104.5337,66.524,38.0097
2025-09-27,16,104.7475,66.524,38.2235
2025-09-27,17,103.5127,113.542,10.0293
2025-09-27,18,107.1238,150.526,43.4022
2025-09-27,19,105.228,150.526,45.298
2025-09-27,20,100.7145,140.7373,40.0228
2025-09-27,21,95.1569,112.026,16.8691
2025-09-27,22,82.9467,73.5286,9.4181
2025-09-27,23,74.3978,73.5286,0.8692
2025-09-28,0,74.2147,111.8992,37.6845
2025-09-28,1,71.9925,111.8992,39.9067
2025-09-28,2,67.6101,111.8992,44.2891
2025-09-28,3,63.9512,111.8992,47.948
2025-09-28,4,62.9557,74.5439,11.5882
2025-09-28,5,61.5849,74.5439,12.959
2025-09-28,6,62.9986,113.6122,50.6136
2025-09-28,7,66.2006,113.6122,47.4116
2025-09-28,8,74.3218,79.9961,5.6743
2025-09-28,9,78.9452,79.9961,1.0509
2025-09-28,10,79.385,79.9961,0.6111
2025-09-28,11,78.4269,79.9961,1.5692
2025-09-28,12,80.1498,79.9961,0.1537
2025-09-28,13,78.7633,79.9961,1.2328
2025-09-28,14,79.4396,75.4305,4.0091
2025-09-28,15,79.7865,83.8825,4.096
2025-09-28,16,81.4846,83.8825,2.3979
2025-09-28,17,82.1707,115.7406,33.5699
2025-09-28,18,92.0595,147.9672,55.9077
2025-09-28,19,95.0594,147.9672,52.9078
2025-09-28,20,93.4342,147.9672,54.533
2025-09-28,21,86.6633,116.0088,29.3455
2025-09-28,22,73.045,111.8992,38.8542
2025-09-28,23,67.6918,66.0556,1.6362
2025-09-29,0,61.7051,4.8314,56.8737
2025-09-29,1,57.9676,4.8314,53.1362
2025-09-29,2,56.6799,4.8314,51.8485
2025-09-29,3,55.2514,4.8314,50.42
2025-09-29,4,61.0272,4.8314,56.1958
2025-09-29,5,70.1393,4.8314,65.3079
2025-09-29,6,83.8391,83.5527,0.2864
2025-09-29,7,92.5546,74.2843,18.2703
2025-09-29,8,97.3839,66.8279,30.556
2025-09-29,9,102.4478,74.2843,28.1635
2025-09-29,10,109.6784,110.2949,0.6165
2025-09-29,11,115.6048,110.2949,5.3099
2025-09-29,12,119.1867,114.4197,4.767
2025-09-29,13,118.5219,116.5929,1.929
2025-09-29,14,120.3906,116.5929,3.7977
2025-09-29,15,121.9205,149.0066,27.0861
2025-09-29,16,126.0453,149.0066,22.9613
2025-09-29,17,124.1236,149.0066,24.883
2025-09-29,18,125.1235,148.766,23.6425
2025-09-29,19,125.7225,148.766,23.0435
2025-09-29,20,118.1345,116.4025,1.732
2025-09-29,21,106.9287,114.7455,7.8168
2025-09-29,22,92.7492,85.7841,6.9651
2025-09-29,23,81.6815,85.7841,4.1026
2025-09-30,0,75.4346,73.5604,1.8742
2025-09-30,1,70.9202,66.1791,4.7411
2025-09-30,2,68.3578,66.1791,2.1787
2025-09-30,3,66.8933,66.1791,0.7142
2025-09-30,4,69.6328,66.1791,3.4537
2025-09-30,5,79.0364,73.5604,5.476
2025-09-30,6,91.7009,74.2437,17.4572
2025-09-30,7,98.8731,74.2437,24.6294
2025-09-30,8,103.1758,13.6379,89.5379
2025-09-30,9,105.6727,13.6379,92.0348
2025-09-30,10,110.4849,13.6379,96.847
2025-09-30,11,114.2178,13.6379,100.5799
2025-09-30,12,116.1716,72.494,43.6776
2025-09-30,13,113.9922,72.494,41.4982
2025-09-30,14,118.8783,91.6889,27.1894
2025-09-30,15,122.6592,113.2073,9.4519
2025-09-30,16,123.6273,113.2073,10.42
2025-09-30,17,122.8873,100.7233,22.164
2025-09-30,18,123.9658,106.4439,17.5219
2025-09-30,19,122.4023,106.4439,15.9584
2025-09-30,20,117.1208,116.2517,0.8691
2025-09-30,21,106.9496,116.2517,9.3021
2025-09-30,22,90.6569,105.7331,15.0762
2025-09-30,23,79.1436,82.7327,3.5891
2025-10-01,0,63.2667,71.8369,8.5702
2025-10-01,1,59.349,71.8369,12.4879
2025-10-01,2,58.9324,41.7702,17.1622
2025-10-01,3,57.2106,41.7702,15.4404
2025-10-01,4,61.5587,71.8369,10.2782
2025-10-01,5,70.0316,73.5431,3.5115
2025-10-01,6,81.4861,75.6681,5.818
2025-10-01,7,89.6429,104.6294,14.9865
2025-10-01,8,93.4131,104.6294,11.2163
2025-10-01,9,97.7452,107.8074,10.0622
2025-10-01,10,99.8624,101.1861,1.3237
2025-10-01,11,105.9497,84.1286,21.8211
2025-10-01,12,108.2832,84.1286,24.1546
2025-10-01,13,109.1442,113.2872,4.143
2025-10-01,14,107.9561,107.8074,0.1487
2025-10-01,15,110.7096,107.8074,2.9022
2025-10-01,16,110.8101,107.8074,3.0027
2025-10-01,17,111.1906,107.8074,3.3832
2025-10-01,18,115.411,147.5412,32.1302
2025-10-01,19,117.2467,147.5412,30.2945
2025-10-01,20,110.8629,147.5412,36.6783
2025-10-01,21,101.9399,113.9196,11.9797
2025-10-01,22,87.2411,73.5431,13.698
2025-10-01,23,73.9751,66.1682,7.8069
2025-10-02,0,65.8755,71.8142,5.9387
2025-10-02,1,62.9479,41.7924,21.1555
2025-10-02,2,61.8017,71.8142,10.0125
2025-10-02,3,60.6925,71.8142,11.1217
2025-10-02,4,61.8448,92.8634,31.0186
2025-10-02,5,68.3501,106.2176,37.8675
2025-10-02,6,82.5885,114.2092,31.6207
2025-10-02,7,92.3266,114.2092,21.8826
2025-10-02,8,99.3216,107.8206,8.499
2025-10-02,9,104.4356,107.8206,3.385
2025-10-02,10,105.5917,103.426,2.1657
2025-10-02,11,109.7995,103.426,6.3735
2025-10-02,12,110.1724,107.8206,2.3518
2025-10-02,13,109.8201,107.8206,1.9995
2025-10-02,14,110.2077,107.8206,2.3871
2025-10-02,15,112.68,107.8206,4.8594
2025-10-02,16,116.3099,107.8206,8.4893
2025-10-02,17,116.5112,116.6321,0.1209
2025-10-02,18,121.7973,116.4401,5.3572
2025-10-02,19,119.0161,116.4401,2.576
2025-10-02,20,111.1761,116.4401,5.264
2025-10-02,21,100.0085,107.3281,7.3196
2025-10-02,22,86.3901,106.2176,19.8275
2025-10-02,23,80.2616,66.1474,14.1142
2025-10-03,0,68.0159,66.1345,1.8814
2025-10-03,1,64.7865,66.1345,1.348
2025-10-03,2,63.5426,66.1345,2.5919
2025-10-03,3,63.7933,66.1345,2.3412
2025-10-03,4,65.3995,66.1345,0.735
2025-10-03,5,71.8462,66.1345,5.7117
2025-10-03,6,81.8571,107.8275,25.9704
2025-10-03,7,89.7964,107.8275,18.0311
2025-10-03,8,97.8805,107.8275,9.947
2025-10-03,9,102.8413,107.8275,4.9862
2025-10-03,10,106.1462,107.8275,1.6813
2025-10-03,11,107.5967,107.8275,0.2308
2025-10-03,12,109.9208,74.2777,35.6431
2025-10-03,13,108.7607,74.2777,34.483
2025-10-03,14,110.6837,74.2777,36.406
2025-10-03,15,112.0528,116.5825,4.5297
2025-10-03,16,111.8842,116.5825,4.6983
2025-10-03,17,109.626,116.5825,6.9565
2025-10-03,18,113.0348,116.4398,3.405
2025-10-03,19,113.3536,116.4398,3.0862
2025-10-03,20,106.0794,114.2426,8.1632
2025-10-03,21,99.2788,113.9237,14.6449
2025-10-03,22,84.0363,106.2022,22.1659
2025-10-03,23,77.7317,99.5745,21.8428
2025-10-04,0,75.6521,66.114,9.5381
2025-10-04,1,69.8397,66.114,3.7257
2025-10-04,2,68.1175,71.778,3.6605
2025-10-04,3,65.4888,42.0832,23.4056
2025-10-04,4,61.9727,42.0832,19.8895
2025-10-04,5,64.5261,42.0832,22.4429
2025-10-04,6,68.7392,72.2615,3.5223
2025-10-04,7,77.2393,4.905,72.3343
2025-10-04,8,86.2901,4.905,81.3851
2025-10-04,9,96.5479,13.7955,82.7524
2025-10-04,10,100.0465,72.2615,27.785
2025-10-04,11,101.3683,72.2615,29.1068
2025-10-04,12,98.653,72.2615,26.3915
2025-10-04,13,95.2603,72.2615,22.9988
2025-10-04,14,95.1276,66.4561,28.6715
2025-10-04,15,95.55,66.4561,29.0939
2025-10-04,16,95.7638,66.4561,29.3077
2025-10-04,17,94.5289,63.6892,30.8397
2025-10-04,18,98.14,59.9217,38.2183
2025-10-04,19,96.2442,104.9443,8.7001
2025-10-04,20,91.7307,104.9443,13.2136
2025-10-04,21,86.1731,17.2244,68.9487
2025-10-04,22,73.9629,12.9334,61.0295
2025-10-04,23,65.414,12.9334,52.4806
2025-10-05,0,65.2309,12.7692,52.4617
2025-10-05,1,63.0088,13.2737,49.7351
2025-10-05,2,58.6264,13.2737,45.3527
2025-10-05,3,54.9674,0.3905,54.5769
2025-10-05,4,53.972,0.3905,53.5815
2025-10-05,5,52.6011,0.3905,52.2106
2025-10-05,6,54.0148,0.3904,53.6244
2025-10-05,7,57.2169,0.3904,56.8265
2025-10-05,8,65.338,0.3904,64.9476
2025-10-05,9,69.9614,0.3904,69.571
2025-10-05,10,70.4012,0.3904,70.0108
2025-10-05,11,69.4432,13.5749,55.8683
2025-10-05,12,71.166,13.5749,57.5911
2025-10-05,13,69.7796,13.5749,56.2047
2025-10-05,14,70.4559,13.5749,56.881
2025-10-05,15,70.8028,63.3145,7.4883
2025-10-05,16,72.5009,66.1704,6.3305
2025-10-05,17,73.187,66.1704,7.0166
2025-10-05,18,83.0757,79.3486,3.7271
2025-10-05,19,86.0757,66.3513,19.7244
2025-10-05,20,84.4505,59.912,24.5385
2025-10-05,21,77.6795,59.912,17.7675
2025-10-05,22,64.0612,59.5945,4.4667
2025-10-05,23,58.7081,59.5945,0.8864
2025-10-06,0,52.7213,63.6009,10.8796
2025-10-06,1,48.9838,13.1638,35.82
2025-10-06,2,47.6961,12.96,34.7361
2025-10-06,3,46.2676,12.96,33.3076
2025-10-06,4,52.0434,12.96,39.0834
2025-10-06,5,61.1555,13.363,47.7925
2025-10-06,6,74.8553,13.8004,61.0549
2025-10-06,7,83.5709,64.208,19.3629
2025-10-06,8,88.4001,64.208,24.1921
2025-10-06,9,93.464,64.208,29.256
2025-10-06,10,100.6946,64.208,36.4866
2025-10-06,11,106.621,60.4581,46.1629
2025-10-06,12,110.2029,64.208,45.9949
2025-10-06,13,109.5381,64.208,45.3301
2025-10-06,14,111.4068,64.208,47.1988
2025-10-06,15,112.9368,74.1725,38.7643
2025-10-06,16,117.0616,116.4174,0.6442
2025-10-06,17,115.1399,115.2647,0.1248
2025-10-06,18,116.1398,116.1443,0.0045
2025-10-06,19,116.7388,116.1443,0.5945
2025-10-06,20,109.1507,114.7131,5.5624
2025-10-06,21,97.945,114.7131,16.7681
2025-10-06,22,83.7654,66.0975,17.6679
2025-10-06,23,72.6977,59.8864,12.8113
2025-10-07,0,66.4509,12.4302,54.0207
2025-10-07,1,61.9364,12.4302,49.5062
2025-10-07,2,59.374,12.4302,46.9438
2025-10-07,3,57.9096,12.7256,45.184
2025-10-07,4,60.6491,12.4302,48.2189
2025-10-07,5,70.0526,60.0302,10.0224
2025-10-07,6,82.7172,72.4962,10.221
2025-10-07,7,89.8893,66.7779,23.1114
2025-10-07,8,94.192,66.7779,27.4141
2025-10-07,9,96.6889,66.7779,29.911
2025-10-07,10,101.5011,66.7779,34.7232
2025-10-07,11,105.2341,66.7779,38.4562
2025-10-07,12,107.1879,66.7779,40.41
2025-10-07,13,105.0085,66.7779,38.2306
2025-10-07,14,109.8945,66.7779,43.1166
2025-10-07,15,113.6754,66.7779,46.8975
2025-10-07,16,114.6436,74.2099,40.4337
2025-10-07,17,113.9036,118.4662,4.5626
2025-10-07,18,114.982,164.3767,49.3947
2025-10-07,19,113.4185,164.3767,50.9582
2025-10-07,20,108.137,164.3767,56.2397
2025-10-07,21,97.9659,120.8301,22.8642
2025-10-07,22,81.6731,73.5519,8.1212
2025-10-07,23,70.1598,66.1957,3.9641
2025-10-08,0,63.2667,66.1437,2.877
2025-10-08,1,59.349,59.9226,0.5736
2025-10-08,2,58.9324,63.6393,4.7069
2025-10-08,3,57.2106,63.6393,6.4287
2025-10-08,4,61.5587,63.6393,2.0806
2025-10-08,5,70.0316,66.1437,3.8879
2025-10-08,6,81.4861,66.7669,14.7192
2025-10-08,7,89.6429,74.192,15.4509
2025-10-08,8,93.4131,74.192,19.2211
2025-10-08,9,97.7452,74.192,23.5532
2025-10-08,10,99.8624,74.192,25.6704
2025-10-08,11,105.9497,74.192,31.7577
2025-10-08,12,108.2832,74.192,34.0912
2025-10-08,13,109.1442,74.192,34.9522
2025-10-08,14,107.9561,66.7669,41.1892
2025-10-08,15,110.7096,66.7669,43.9427
2025-10-08,16,110.8101,66.7669,44.0432
2025-10-08,17,111.1906,66.7669,44.4237
2025-10-08,18,115.411,130.1439,14.7329
2025-10-08,19,117.2467,130.1439,12.8972
2025-10-08,20,110.8629,114.4652,3.6023
2025-10-08,21,101.9399,130.1439,28.204
2025-10-08,22,87.2411,112.127,24.8859
2025-10-08,23,73.9751,115.3558,41.3807
2025-10-09,0,65.8755,115.3988,49.5233
2025-10-09,1,62.9479,112.4421,49.4942
2025-10-09,2,61.8017,66.1668,4.3651
2025-10-09,3,60.6925,66.1668,5.4743
2025-10-09,4,61.8448,66.1668,4.322
2025-10-09,5,68.3501,112.4421,44.092
2025-10-09,6,82.5885,74.1769,8.4116
2025-10-09,7,92.3266,74.1769,18.1497
2025-10-09,8,99.3216,66.7486,32.573
2025-10-09,9,104.4356,74.1769,30.2587
2025-10-09,10,105.5917,74.1769,31.4148
2025-10-09,11,109.7995,74.1769,35.6226
2025-10-09,12,110.1724,74.1769,35.9955
2025-10-09,13,109.8201,74.1769,35.6432
2025-10-09,14,110.2077,124.9787,14.771
2025-10-09,15,112.68,124.9787,12.2987
2025-10-09,16,116.3099,124.9787,8.6688
2025-10-09,17,116.5112,124.9787,8.4675
2025-10-09,18,121.7973,149.4529,27.6556
2025-10-09,19,119.0161,74.0849,44.9312
2025-10-09,20,111.1761,74.6813,36.4948
2025-10-09,21,100.0085,81.6232,18.3853
2025-10-09,22,86.3901,112.4421,26.052
2025-10-09,23,80.2616,112.4421,32.1805
2025-10-10,0,68.0159,66.1748,1.8411
2025-10-10,1,64.7865,59.8781,4.9084
2025-10-10,2,63.5426,63.5921,0.0495
2025-10-10,3,63.7933,42.7165,21.0768
2025-10-10,4,65.3995,42.7165,22.683
2025-10-10,5,71.8462,42.7165,29.1297
2025-10-10,6,81.8571,60.3694,21.4877
2025-10-10,7,89.7964,60.3694,29.427
2025-10-10,8,97.8805,60.3694,37.5111
2025-10-10,9,102.8413,60.3694,42.4719
2025-10-10,10,106.1462,60.3694,45.7768
2025-10-10,11,107.5967,60.3694,47.2273
2025-10-10,12,109.9208,60.3694,49.5514
2025-10-10,13,108.7607,60.3694,48.3913
2025-10-10,14,110.6837,60.3694,50.3143
2025-10-10,15,112.0528,60.3694,51.6834
2025-10-10,16,111.8842,66.7915,45.0927
2025-10-10,17,109.626,66.7915,42.8345
2025-10-10,18,113.0348,128.2476,15.2128
2025-10-10,19,113.3536,128.2476,14.894
2025-10-10,20,106.0794,150.7849,44.7055
2025-10-10,21,99.2788,150.7849,51.5061
2025-10-10,22,84.0363,116.4359,32.3996
2025-10-10,23,77.7317,115.4035,37.6718
2025-10-11,0,75.6521,111.8271,36.175
2025-10-11,1,69.8397,111.8271,41.9874
2025-10-11,2,68.1175,111.8271,43.7096
2025-10-11,3,65.4888,111.8271,46.3383
2025-10-11,4,61.9727,59.7856,2.1871
2025-10-11,5,64.5261,59.7856,4.7405
2025-10-11,6,68.7392,43.3404,25.3988
2025-10-11,7,77.2393,43.3404,33.8989
2025-10-11,8,86.2901,43.3404,42.9497
2025-10-11,9,96.5479,43.3404,53.2075
2025-10-11,10,100.0465,43.3404,56.7061
2025-10-11,11,101.3683,43.3404,58.0279
2025-10-11,12,98.653,43.3404,55.3126
2025-10-11,13,95.2603,43.3404,51.9199
2025-10-11,14,95.1276,43.3404,51.7872
2025-10-11,15,95.55,43.3404,52.2096
2025-10-11,16,95.7638,43.3404,52.4234
2025-10-11,17,94.5289,117.8421,23.3132
2025-10-11,18,98.14,147.0529,48.9129
2025-10-11,19,96.2442,147.0529,50.8087
2025-10-11,20,91.7307,73.698,18.0327
2025-10-11,21,86.1731,60.1991,25.974
2025-10-11,22,73.9629,42.9551,31.0078
2025-10-11,23,65.414,42.9551,22.4589
2025-10-12,0,65.2309,66.1439,0.913
2025-10-12,1,63.0088,66.1439,3.1351
2025-10-12,2,58.6264,66.1439,7.5175
2025-10-12,3,54.9674,66.1439,11.1765
2025-10-12,4,53.972,66.1439,12.1719
2025-10-12,5,52.6011,66.1439,13.5428
2025-10-12,6,54.0148,66.4055,12.3907
2025-10-12,7,57.2169,0.39,56.8269
2025-10-12,8,65.338,0.39,64.948
2025-10-12,9,69.9614,0.39,69.5714
2025-10-12,10,70.4012,0.39,70.0112
2025-10-12,11,69.4432,0.39,69.0532
2025-10-12,12,71.166,0.39,70.776
2025-10-12,13,69.7796,17.2661,52.5135
2025-10-12,14,70.4559,17.2661,53.1898
2025-10-12,15,70.8028,17.2661,53.5367
2025-10-12,16,72.5009,73.5673,1.0664
2025-10-12,17,73.187,73.5673,0.3803
2025-10-12,18,83.0757,147.6358,64.5601
2025-10-12,19,86.0757,147.6358,61.5601
2025-10-12,20,84.4505,115.5129,31.0624
2025-10-12,21,77.6795,74.2396,3.4399
2025-10-12,22,64.0612,73.4028,9.3416
2025-10-12,23,58.7081,63.3955,4.6874
2025-10-13,0,52.7213,66.2765,13.5552
2025-10-13,1,48.9838,66.2765,17.2927
2025-10-13,2,47.6961,66.2765,18.5804
2025-10-13,3,46.2676,66.2765,20.0089
2025-10-13,4,52.0434,66.2765,14.2331
2025-10-13,5,61.1555,63.5226,2.3671
2025-10-13,6,74.8553,60.3445,14.5108
2025-10-13,7,83.5709,0.3885,83.1824
2025-10-13,8,88.4001,0.3885,88.0116
2025-10-13,9,93.464,13.6469,79.8171
